material,threshold,replicate,method,life,band_lo,band_hi,cycle,actual,true_RUL,pred_RUL,pred_retention,RUL_lo_cal90,RUL_hi_cal90
                     2            4064.1
                     2            4064.1
Name: band_lo, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
Name: band_hi, dtype: object",2268.0,88.23944064909091,2259.645167987508,0.0,85.3675260968415,,
KCoHCF,87.0,2,Wiener,"material  threshold  replicate
KCoHCF    87.0       2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
Name: life, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
Name: band_lo, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
Name: band_hi, dtype: object",2457.0,88.05539180272727,2070.645167987508,0.0,86.0626836358575,,
KCoHCF,87.0,2,Weibull,"material  threshold  replicate
KCoHCF    87.0       2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
Name: life, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
Name: band_lo, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
Name: band_hi, dtype: object",2457.0,88.05539180272727,2070.645167987508,0.0,85.06166221575859,,
KCoHCF,87.0,2,Wiener,"material  threshold  replicate
KCoHCF    87.0       2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
Name: life, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
Name: band_lo, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
Name: band_hi, dtype: object",2646.0,87.92607927272728,1881.645167987508,0.0,85.89789814584054,,
KCoHCF,87.0,2,Weibull,"material  threshold  replicate
KCoHCF    87.0       2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
Name: life, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
Name: band_lo, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
Name: band_hi, dtype: object",2646.0,87.92607927272728,1881.645167987508,0.0,84.81169283471893,,
KCoHCF,87.0,2,Wiener,"material  threshold  replicate
KCoHCF    87.0       2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
Name: life, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
Name: band_lo, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
Name: band_hi, dtype: object",2835.0,87.7943569590909,1692.645167987508,0.0,85.75500931100865,,
KCoHCF,87.0,2,Weibull,"material  threshold  replicate
KCoHCF    87.0       2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
Name: life, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
Name: band_lo, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
Name: band_hi, dtype: object",2835.0,87.7943569590909,1692.645167987508,0.0,84.59906827690575,,
KCoHCF,87.0,2,Wiener,"material  threshold  replicate
KCoHCF    87.0       2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
Name: life, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
Name: band_lo, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
Name: band_hi, dtype: object",3024.0,87.76960940999999,1503.645167987508,0.0,85.64028574494013,,
KCoHCF,87.0,2,Weibull,"material  threshold  replicate
KCoHCF    87.0       2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
Name: life, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
Name: band_lo, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
Name: band_hi, dtype: object",3024.0,87.76960940999999,1503.645167987508,0.0,84.4238674931771,,
KCoHCF,87.0,2,Wiener,"material  threshold  replicate
KCoHCF    87.0       2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
Name: life, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
Name: band_lo, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
Name: band_hi, dtype: object",3213.0,87.60372927,1314.645167987508,0.0,85.54338012621041,,
KCoHCF,87.0,2,Weibull,"material  threshold  replicate
KCoHCF    87.0       2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
Name: life, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
Name: band_lo, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
Name: band_hi, dtype: object",3213.0,87.60372927,1314.645167987508,0.0,84.27645638741872,,
KCoHCF,87.0,2,Wiener,"material  threshold  replicate
KCoHCF    87.0       2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
Name: life, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
Name: band_lo, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
Name: band_hi, dtype: object",3402.0,87.50336525636364,1125.645167987508,0.0,85.45789013521168,,
KCoHCF,87.0,2,Weibull,"material  threshold  replicate
KCoHCF    87.0       2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
Name: life, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
Name: band_lo, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
Name: band_hi, dtype: object",3402.0,87.50336525636364,1125.645167987508,0.0,84.1497631360101,,
KCoHCF,87.0,2,Wiener,"material  threshold  replicate
KCoHCF    87.0       2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
Name: life, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
Name: band_lo, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
                     2            4591.4
Name: band_hi, dtype: object",3591.0,87.40877960909091,936.645167987508,0.0,85.38552409433328,,
KCoHCF,87.0,2,Weibull,"material  threshold  replicate
KCoHCF    87.0       2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
                     2            4527.6
Name: life, dtype: object","material  threshold  replicate
KCoHCF    87.0       2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
                     2            4064.1
